,MathScore,ReadingScore,WritingScore,Gender_female,Gender_male,EthnicGroup_group A,EthnicGroup_group B,EthnicGroup_group C,EthnicGroup_group D,EthnicGroup_group E,EthnicGroup_unknown,LunchType_free/reduced,LunchType_standard
9,56,74,70,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,49,61,59,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,73,72,73,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,72,79,83,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,66,73,79,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,64,79,81,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,59,51,47,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,48,45,49,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,57,57,63,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,72,71,60,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,76,85,84,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,77,76,83,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,85,92,93,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,51,71,66,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,70,73,71,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,57,72,76,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,90,86,91,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,80,82,83,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,84,93,93,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,60,66,65,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,58,54,52,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
10,99,99,100,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
10,63,57,53,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
10,45,42,46,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
10,63,65,67,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
10,77,89,87,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
10,49,40,42,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
10,47,46,49,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
10,75,88,94,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
10,70,79,84,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
10,74,70,69,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
10,75,64,69,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
10,95,100,98,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
10,63,63,65,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
10,73,80,81,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
10,58,47,38,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
10,58,78,76,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
10,61,61,61,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
10,81,84,88,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
10,93,82,78,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
10,87,65,67,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
10,39,54,53,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
10,75,86,84,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
10,64,79,74,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
10,84,88,86,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
10,65,77,70,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
10,92,90,87,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
10,63,65,76,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
10,52,41,49,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
10,79,76,73,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
10,69,61,67,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
11,40,52,43,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11,59,61,52,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11,51,60,61,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11,85,91,100,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11,62,69,69,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11,29,24,25,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11,61,56,54,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11,72,88,86,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11,33,49,46,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11,78,82,76,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11,70,69,74,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11,75,85,88,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11,85,83,97,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11,56,58,53,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11,64,55,56,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11,59,57,63,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11,78,78,79,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11,48,57,65,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11,91,100,100,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11,64,81,84,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11,80,76,70,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11,94,87,97,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11,53,62,59,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11,78,90,82,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11,69,68,73,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11,84,81,79,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11,82,86,83,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11,72,75,79,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11,86,97,92,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11,33,41,46,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12,66,82,74,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
12,81,81,88,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
12,53,69,71,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
12,66,78,79,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
12,86,80,89,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
12,49,46,38,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
12,59,56,52,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
12,45,51,50,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
12,97,96,98,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
12,56,61,54,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
12,53,66,67,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
12,59,64,67,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
12,17,22,15,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
12,79,77,73,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
12,66,73,69,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
12,69,65,64,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
12,51,64,60,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
12,100,96,100,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
12,51,39,38,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
12,67,78,76,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
12,84,79,78,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
12,71,84,82,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
12,66,77,71,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
12,63,68,60,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
12,56,42,44,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
12,59,65,67,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
12,96,73,65,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
12,62,72,70,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
12,64,65,63,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
12,79,66,64,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
12,60,68,67,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
13,80,73,71,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
13,68,57,62,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
13,63,62,60,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
13,79,82,85,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
13,75,75,74,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
13,86,95,99,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
13,57,75,75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
13,60,65,54,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
13,66,64,63,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
13,64,54,55,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
13,58,57,57,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
13,75,75,68,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
13,42,49,39,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
13,74,84,81,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
13,47,78,73,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
13,100,87,85,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
13,57,67,62,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
13,64,68,76,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
13,50,69,68,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
13,56,74,71,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
13,80,67,66,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
13,60,78,70,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
13,63,59,64,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
13,65,75,71,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
13,69,61,57,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
13,37,32,37,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
13,71,75,81,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
13,46,60,64,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
13,63,72,69,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
13,38,41,45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14,48,53,58,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
14,95,79,75,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
14,100,100,92,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
14,41,47,41,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
14,59,71,74,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
14,61,64,62,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
14,84,96,95,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
14,55,76,66,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
14,79,68,67,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
14,99,92,99,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
14,67,59,56,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
14,61,50,49,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
14,64,76,74,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
14,98,88,91,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
14,65,67,57,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
14,43,50,55,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
14,51,60,61,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
14,69,70,70,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
14,77,68,65,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
14,58,67,66,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
14,91,86,96,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
14,54,60,51,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
14,42,55,57,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
14,79,87,84,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
14,73,76,88,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
14,55,47,47,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
14,94,77,75,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
14,81,77,74,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
14,72,85,81,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
14,50,38,32,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
14,76,81,85,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
15,69,75,78,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
15,88,94,96,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
15,44,56,60,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
15,31,49,44,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
15,67,60,60,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
15,63,86,79,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
15,66,75,72,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
15,93,98,100,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
15,71,81,80,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
15,64,65,72,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
15,70,80,83,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
15,64,65,63,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
15,65,75,78,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
15,55,58,55,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
15,78,69,72,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
15,63,57,55,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
15,63,61,64,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
15,85,90,92,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
15,53,65,65,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
15,72,74,75,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
15,62,62,63,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
15,83,90,89,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
15,61,52,44,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
15,45,70,70,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
15,48,54,61,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
15,59,66,60,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
15,66,67,72,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
15,48,36,41,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
15,51,50,48,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
15,95,90,95,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
16,88,89,86,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
16,80,71,66,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
16,72,74,81,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
16,92,95,96,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
16,100,100,98,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
16,97,93,89,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
16,98,90,83,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
16,90,87,78,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
16,71,58,55,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
16,78,82,84,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
16,57,59,56,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
16,66,77,78,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
16,60,72,77,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
16,83,86,81,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
16,44,46,47,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
16,93,91,95,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
16,40,54,55,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
16,55,53,47,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
16,78,85,94,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
16,65,74,74,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
16,87,81,80,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
16,83,79,77,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
16,58,52,53,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
16,42,56,52,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
16,81,84,83,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
16,75,73,78,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
16,78,80,75,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
16,70,81,70,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
16,72,59,74,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
16,38,25,27,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
16,97,92,87,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
17,18,32,28,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17,45,51,58,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17,64,64,57,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17,78,91,95,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17,39,55,57,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17,45,44,37,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17,83,77,75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17,84,80,77,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17,99,100,90,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17,79,86,85,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17,80,78,78,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17,64,57,57,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17,85,73,77,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17,65,62,66,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17,36,35,29,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17,64,79,79,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17,32,44,34,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17,25,38,42,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17,85,95,100,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17,47,46,36,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17,51,60,63,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17,57,73,68,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17,51,59,57,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17,78,77,72,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17,53,56,50,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17,64,70,63,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17,76,85,90,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17,41,47,47,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17,90,82,76,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17,50,53,52,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17,74,60,60,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18,46,42,47,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
18,42,46,46,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
18,77,76,82,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
18,74,60,62,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
18,71,69,69,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
18,88,100,97,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
18,61,57,53,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
18,61,56,51,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
18,63,72,73,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
18,71,51,52,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
18,74,90,85,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
18,43,59,49,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
18,87,80,82,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
18,56,61,56,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
18,77,73,66,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
18,58,53,60,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
18,55,67,64,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
18,56,79,70,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
18,57,65,63,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
18,77,74,70,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
18,71,81,80,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
18,61,53,65,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
18,92,100,100,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
18,59,64,62,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
